rmd_path,fig_id,fig_src,fig_url,ext,fig_path
04-plate-tectonics.Rmd,figure-4-34,https://openpress.usask.ca/app/uploads/sites/29/2017/05/image067.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/image067.png,png,figures/04-plate-tectonics/figure-4-34.png
04-plate-tectonics.Rmd,figure-4-35,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Pangea-ultima-494x1024-494x1024.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Pangea-ultima-494x1024-494x1024.png,png,figures/04-plate-tectonics/figure-4-35.png
04-plate-tectonics.Rmd,figure-4-36,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Wilson-cycle.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Wilson-cycle.png,png,figures/04-plate-tectonics/figure-4-36.png
04-plate-tectonics.Rmd,figure-4-37,https://openpress.usask.ca/app/uploads/sites/29/2017/05/image081.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/image081.png,png,figures/04-plate-tectonics/figure-4-37.png
05-minerals.Rmd,figure-5-1,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Naica_mine.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Naica_mine.png,png,figures/05-minerals/figure-5-1.png
05-minerals.Rmd,figure-5-2,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Mercure_cinabre_3-1024x613.jpeg,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Mercure_cinabre_3-1024x613.jpeg,jpeg,figures/05-minerals/figure-5-2.jpeg
05-minerals.Rmd,figure-5-3,https://openpress.usask.ca/app/uploads/sites/29/2018/03/lattice-structure-and-composition-of-the-mineral-halite-1024x865.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/lattice-structure-and-composition-of-the-mineral-halite-1024x865.png,png,figures/05-minerals/figure-5-3.png
05-minerals.Rmd,figure-5-4,https://openpress.usask.ca/app/uploads/sites/29/2018/03/opal.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/opal.png,png,figures/05-minerals/figure-5-4.png
05-minerals.Rmd,figure-5-5,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Blausen_0342_ElectronEnergyLevels_H_He.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Blausen_0342_ElectronEnergyLevels_H_He.png,png,figures/05-minerals/figure-5-5.png
05-minerals.Rmd,figure-5-6,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Blausen_0342_ElectronEnergyLevels_LiNe.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/Blausen_0342_ElectronEnergyLevels_LiNe.png,png,figures/05-minerals/figure-5-6.png
05-minerals.Rmd,figure-5-7,https://openpress.usask.ca/app/uploads/sites/29/2018/03/NaCl_SE.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/NaCl_SE.png,png,figures/05-minerals/figure-5-7.png
05-minerals.Rmd,figure-5-8,https://openpress.usask.ca/app/uploads/sites/29/2018/03/exercise_example-1024x599.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/exercise_example-1024x599.png,png,figures/05-minerals/figure-5-8.png
05-minerals.Rmd,figure-5-9,https://openpress.usask.ca/app/uploads/sites/29/2018/03/two-chlorine-atoms_SE.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/two-chlorine-atoms_SE.png,png,figures/05-minerals/figure-5-9.png
05-minerals.Rmd,figure-5-10,https://openpress.usask.ca/app/uploads/sites/29/2018/03/carbon_covalent_SE.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/carbon_covalent_SE.png,png,figures/05-minerals/figure-5-10.png
05-minerals.Rmd,figure-5-11,https://openpress.usask.ca/app/uploads/sites/29/2018/03/diamond_graphite.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/diamond_graphite.png,png,figures/05-minerals/figure-5-11.png
05-minerals.Rmd,figure-5-12,https://openpress.usask.ca/app/uploads/sites/29/2018/03/hydrogen_bonding.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/hydrogen_bonding.png,png,figures/05-minerals/figure-5-12.png
05-minerals.Rmd,figure-5-13,https://openpress.usask.ca/app/uploads/sites/29/2018/03/metallic_bonding.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/metallic_bonding.png,png,figures/05-minerals/figure-5-13.png
05-minerals.Rmd,figure-5-14,https://openpress.usask.ca/app/uploads/sites/29/2018/03/oxides_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/oxides_3rd-1.png,png,figures/05-minerals/figure-5-14.png
05-minerals.Rmd,figure-5-15,https://openpress.usask.ca/app/uploads/sites/29/2018/03/sulfides_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/sulfides_3rd.png,png,figures/05-minerals/figure-5-15.png
05-minerals.Rmd,figure-5-16,https://openpress.usask.ca/app/uploads/sites/29/2018/03/sulphate_3rd-1-1024x412.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/sulphate_3rd-1-1024x412.png,png,figures/05-minerals/figure-5-16.png
05-minerals.Rmd,figure-5-17,https://openpress.usask.ca/app/uploads/sites/29/2018/03/halides_3rd-2-1024x440.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/halides_3rd-2-1024x440.png,png,figures/05-minerals/figure-5-17.png
05-minerals.Rmd,figure-5-18,https://openpress.usask.ca/app/uploads/sites/29/2018/03/carbonates_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/carbonates_3rd.png,png,figures/05-minerals/figure-5-18.png
05-minerals.Rmd,figure-5-19,https://openpress.usask.ca/app/uploads/sites/29/2018/03/phosphates_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/phosphates_3rd.png,png,figures/05-minerals/figure-5-19.png
05-minerals.Rmd,figure-5-20,https://openpress.usask.ca/app/uploads/sites/29/2018/03/native_minerals-1-1024x584.png,https://openpress.usask.ca/app/uploads/sites/29/2018/03/native_minerals-1-1024x584.png,png,figures/05-minerals/figure-5-20.png
05-minerals.Rmd,figure-5-21,https://openpress.usask.ca/app/uploads/sites/29/2018/04/silicate-1-1024x561.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/silicate-1-1024x561.png,png,figures/05-minerals/figure-5-21.png
05-minerals.Rmd,figure-5-22,https://openpress.usask.ca/app/uploads/sites/29/2017/05/tetrahedron-1024x585.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/tetrahedron-1024x585.png,png,figures/05-minerals/figure-5-22.png
05-minerals.Rmd,figure-5-23,https://openpress.usask.ca/app/uploads/sites/29/2018/04/olivine_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/olivine_3rd.png,png,figures/05-minerals/figure-5-23.png
05-minerals.Rmd,figure-5-24,https://openpress.usask.ca/app/uploads/sites/29/2018/04/ionic_radii.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/ionic_radii.png,png,figures/05-minerals/figure-5-24.png
05-minerals.Rmd,figure-5-25,https://openpress.usask.ca/app/uploads/sites/29/2018/04/chain_silicates_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/chain_silicates_3rd-1.png,png,figures/05-minerals/figure-5-25.png
05-minerals.Rmd,figure-5-26,https://openpress.usask.ca/app/uploads/sites/29/2018/04/exercise_O-Si.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/exercise_O-Si.png,png,figures/05-minerals/figure-5-26.png
05-minerals.Rmd,figure-5-27,https://openpress.usask.ca/app/uploads/sites/29/2018/04/sheet_silicate_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/sheet_silicate_3rd-1.png,png,figures/05-minerals/figure-5-27.png
05-minerals.Rmd,figure-5-28,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Fsp_ternary_w_minerals-1024x757.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Fsp_ternary_w_minerals-1024x757.png,png,figures/05-minerals/figure-5-28.png
05-minerals.Rmd,figure-5-29,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Qtz_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Qtz_3rd.png,png,figures/05-minerals/figure-5-29.png
05-minerals.Rmd,figure-5-30,https://openpress.usask.ca/app/uploads/sites/29/2018/04/colour_sulf_hem_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/colour_sulf_hem_3rd.png,png,figures/05-minerals/figure-5-30.png
05-minerals.Rmd,figure-5-31,https://openpress.usask.ca/app/uploads/sites/29/2018/04/qtz_colour_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/qtz_colour_3rd.png,png,figures/05-minerals/figure-5-31.png
05-minerals.Rmd,figure-5-32,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Hematite_streak_plate-1024x400.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Hematite_streak_plate-1024x400.jpg,jpg,figures/05-minerals/figure-5-32.jpg
05-minerals.Rmd,figure-5-33,https://openpress.usask.ca/app/uploads/sites/29/2018/04/metallic_minerals_streak_plate-961x1024.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/04/metallic_minerals_streak_plate-961x1024.jpg,jpg,figures/05-minerals/figure-5-33.jpg
05-minerals.Rmd,figure-5-34,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Mohs-scale-of-hardness.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Mohs-scale-of-hardness.png,png,figures/05-minerals/figure-5-34.png
05-minerals.Rmd,figure-5-35,https://openpress.usask.ca/app/uploads/sites/29/2018/04/xtl_habit_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/xtl_habit_3rd-1.png,png,figures/05-minerals/figure-5-35.png
05-minerals.Rmd,figure-5-36,https://openpress.usask.ca/app/uploads/sites/29/2018/04/1_cleavage_3rd-1024x394.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/1_cleavage_3rd-1024x394.png,png,figures/05-minerals/figure-5-36.png
05-minerals.Rmd,figure-5-37,https://openpress.usask.ca/app/uploads/sites/29/2018/04/2_cleavage_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/2_cleavage_3rd-1.png,png,figures/05-minerals/figure-5-37.png
05-minerals.Rmd,figure-5-38,https://openpress.usask.ca/app/uploads/sites/29/2018/04/3_cleavage_3rd-1.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/3_cleavage_3rd-1.png,png,figures/05-minerals/figure-5-38.png
06-the-rock-cycle.Rmd,figure-6-1,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Ablemans_Gorge_ripples.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Ablemans_Gorge_ripples.png,png,figures/06-the-rock-cycle/figure-6-1.png
06-the-rock-cycle.Rmd,figure-6-2,https://openpress.usask.ca/app/uploads/sites/29/2017/05/pegmatite.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/pegmatite.png,png,figures/06-the-rock-cycle/figure-6-2.png
06-the-rock-cycle.Rmd,figure-6-3,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Rock-Cycle.png,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Rock-Cycle.png,png,figures/06-the-rock-cycle/figure-6-3.png
06-the-rock-cycle.Rmd,figure-6-4,https://openpress.usask.ca/app/uploads/sites/29/2017/10/USGS_pahoehoe.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/USGS_pahoehoe.jpg,jpg,figures/06-the-rock-cycle/figure-6-4.jpg
06-the-rock-cycle.Rmd,figure-6-5,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Weathering_freeze_thaw_action_Spain.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Weathering_freeze_thaw_action_Spain.jpg,jpg,figures/06-the-rock-cycle/figure-6-5.jpg
06-the-rock-cycle.Rmd,figure-6-6,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Okotoks_dust_storm.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Okotoks_dust_storm.jpg,jpg,figures/06-the-rock-cycle/figure-6-6.jpg
06-the-rock-cycle.Rmd,figure-6-7,https://openpress.usask.ca/app/uploads/sites/29/2017/10/SouthSaskRiver-1024x768.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/SouthSaskRiver-1024x768.jpg,jpg,figures/06-the-rock-cycle/figure-6-7.jpg
06-the-rock-cycle.Rmd,figure-6-8,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Fossil_Ripples_-_geograph.org_.uk_-_831746.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Fossil_Ripples_-_geograph.org_.uk_-_831746.jpg,jpg,figures/06-the-rock-cycle/figure-6-8.jpg
06-the-rock-cycle.Rmd,figure-6-9,https://openpress.usask.ca/app/uploads/sites/29/2017/10/QuadraIsland_ls-1024x478.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/QuadraIsland_ls-1024x478.jpg,jpg,figures/06-the-rock-cycle/figure-6-9.jpg
07-igneous-rocks.Rmd,figure-7-1,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Nyiragongo.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Nyiragongo.png,png,figures/07-igneous-rocks/figure-7-1.png
07-igneous-rocks.Rmd,figure-7-2,https://openpress.usask.ca/app/uploads/sites/29/2018/04/earths-crust2.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/earths-crust2.png,png,figures/07-igneous-rocks/figure-7-2.png
07-igneous-rocks.Rmd,figure-7-3,https://openpress.usask.ca/app/uploads/sites/29/2018/04/partial_melting_example.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/partial_melting_example.png,png,figures/07-igneous-rocks/figure-7-3.png
07-igneous-rocks.Rmd,figure-7-4,https://openpress.usask.ca/app/uploads/sites/29/2018/04/melting_triggers-1024x504.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/melting_triggers-1024x504.png,png,figures/07-igneous-rocks/figure-7-4.png
07-igneous-rocks.Rmd,figure-7-5,https://openpress.usask.ca/app/uploads/sites/29/2018/04/making-magma-viscous2.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/04/making-magma-viscous2.jpg,jpg,figures/07-igneous-rocks/figure-7-5.jpg
07-igneous-rocks.Rmd,figure-7-6,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Bowen-reaction2.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/Bowen-reaction2.png,png,figures/07-igneous-rocks/figure-7-6.png
07-igneous-rocks.Rmd,figure-7-7,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Norman-Bowen-236x300.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/05/Norman-Bowen-236x300.jpg,jpg,figures/07-igneous-rocks/figure-7-7.jpg
07-igneous-rocks.Rmd,figure-7-8,https://openpress.usask.ca/app/uploads/sites/29/2018/04/plagioklaz-NX-sm.jpeg,https://openpress.usask.ca/app/uploads/sites/29/2018/04/plagioklaz-NX-sm.jpeg,jpeg,figures/07-igneous-rocks/figure-7-8.jpeg
07-igneous-rocks.Rmd,figure-7-9,https://openpress.usask.ca/app/uploads/sites/29/2018/04/xenolith.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/xenolith.png,png,figures/07-igneous-rocks/figure-7-9.png
07-igneous-rocks.Rmd,figure-7-10,https://openpress.usask.ca/app/uploads/sites/29/2018/04/mafic2-1024x386.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/mafic2-1024x386.png,png,figures/07-igneous-rocks/figure-7-10.png
07-igneous-rocks.Rmd,figure-7-11,https://openpress.usask.ca/app/uploads/sites/29/2018/04/magma-chamber2-1024x641.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/magma-chamber2-1024x641.png,png,figures/07-igneous-rocks/figure-7-11.png
07-igneous-rocks.Rmd,figure-7-12,https://openpress.usask.ca/app/uploads/sites/29/2018/04/magma-chambers.png,https://openpress.usask.ca/app/uploads/sites/29/2018/04/magma-chambers.png,png,figures/07-igneous-rocks/figure-7-12.png
07-igneous-rocks.Rmd,figure-7-13,https://openpress.usask.ca/app/uploads/sites/29/2018/06/igneous-rock-classification_revised_med-1024x939.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/igneous-rock-classification_revised_med-1024x939.png,png,figures/07-igneous-rocks/figure-7-13.png
07-igneous-rocks.Rmd,figure-7-14,https://openpress.usask.ca/app/uploads/sites/29/2018/06/porphyry_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/porphyry_3rd.png,png,figures/07-igneous-rocks/figure-7-14.png
07-igneous-rocks.Rmd,figure-7-15,https://openpress.usask.ca/app/uploads/sites/29/2018/06/porphyritic-minerals2.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/porphyritic-minerals2.png,png,figures/07-igneous-rocks/figure-7-15.png
07-igneous-rocks.Rmd,figure-7-16,https://openpress.usask.ca/app/uploads/sites/29/2018/06/classification-simplified_revised-1024x513.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/classification-simplified_revised-1024x513.png,png,figures/07-igneous-rocks/figure-7-16.png
07-igneous-rocks.Rmd,figure-7-17,https://openpress.usask.ca/app/uploads/sites/29/2018/06/fraction_scale.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/fraction_scale.png,png,figures/07-igneous-rocks/figure-7-17.png
07-igneous-rocks.Rmd,figure-7-18,https://openpress.usask.ca/app/uploads/sites/29/2018/06/RockID_exercise.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/RockID_exercise.png,png,figures/07-igneous-rocks/figure-7-18.png
07-igneous-rocks.Rmd,figure-7-19,https://openpress.usask.ca/app/uploads/sites/29/2018/06/volcanic_rock_ID_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/volcanic_rock_ID_3rd.png,png,figures/07-igneous-rocks/figure-7-19.png
07-igneous-rocks.Rmd,figure-7-20,https://openpress.usask.ca/app/uploads/sites/29/2018/06/glassy_rx_3rd.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/glassy_rx_3rd.png,png,figures/07-igneous-rocks/figure-7-20.png
07-igneous-rocks.Rmd,figure-7-21,https://openpress.usask.ca/app/uploads/sites/29/2018/06/xenoliths2-1024x701.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/06/xenoliths2-1024x701.jpg,jpg,figures/07-igneous-rocks/figure-7-21.jpg
07-igneous-rocks.Rmd,figure-7-22,https://openpress.usask.ca/app/uploads/sites/29/2018/06/Intrusive-bodies_3rd-1024x671.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/Intrusive-bodies_3rd-1024x671.png,png,figures/07-igneous-rocks/figure-7-22.png
07-igneous-rocks.Rmd,figure-7-23,https://openpress.usask.ca/app/uploads/sites/29/2018/06/batholith_4th-438x1024.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/batholith_4th-438x1024.png,png,figures/07-igneous-rocks/figure-7-23.png
07-igneous-rocks.Rmd,figure-7-24,https://openpress.usask.ca/app/uploads/sites/29/2018/06/mafic-dyke2.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/mafic-dyke2.png,png,figures/07-igneous-rocks/figure-7-24.png
07-igneous-rocks.Rmd,figure-7-25,https://openpress.usask.ca/app/uploads/sites/29/2018/06/pluton-problems2-1024x297.png,https://openpress.usask.ca/app/uploads/sites/29/2018/06/pluton-problems2-1024x297.png,png,figures/07-igneous-rocks/figure-7-25.png
08-weathering-sediment-and-soil.Rmd,figure-8-1,https://openpress.usask.ca/app/uploads/sites/29/2018/06/hoodoos-2-1024x673.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/06/hoodoos-2-1024x673.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-1.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-2,https://openpress.usask.ca/app/uploads/sites/29/2018/07/GeologicalExfoliationOfGraniteRock_small-1024x577.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/GeologicalExfoliationOfGraniteRock_small-1024x577.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-2.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-3,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Coquihalla_exfoliation_SE.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Coquihalla_exfoliation_SE.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-3.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-4,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Ice-wedging.png,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Ice-wedging.png,png,figures/08-weathering-sediment-and-soil/figure-8-4.png
08-weathering-sediment-and-soil.Rmd,figure-8-5,https://openpress.usask.ca/app/uploads/sites/29/2018/07/talus_slope_SE-1024x698.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/talus_slope_SE-1024x698.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-5.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-6,https://openpress.usask.ca/app/uploads/sites/29/2018/07/tafoni_SE.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/tafoni_SE.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-6.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-7,https://openpress.usask.ca/app/uploads/sites/29/2018/07/root_wedging_2018.png,https://openpress.usask.ca/app/uploads/sites/29/2018/07/root_wedging_2018.png,png,figures/08-weathering-sediment-and-soil/figure-8-7.png
08-weathering-sediment-and-soil.Rmd,figure-8-8,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Stawamus_Chief_SE-1024x618.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Stawamus_Chief_SE-1024x618.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-8.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-9,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Dissolution_rxn_2018.png,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Dissolution_rxn_2018.png,png,figures/08-weathering-sediment-and-soil/figure-8-9.png
08-weathering-sediment-and-soil.Rmd,figure-8-10,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Mosul_Dam_sinkhole.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/10/Mosul_Dam_sinkhole.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-10.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-11,https://openpress.usask.ca/app/uploads/sites/29/2018/07/hydrolysis_granite.png,https://openpress.usask.ca/app/uploads/sites/29/2018/07/hydrolysis_granite.png,png,figures/08-weathering-sediment-and-soil/figure-8-11.png
08-weathering-sediment-and-soil.Rmd,figure-8-12,https://openpress.usask.ca/app/uploads/sites/29/2018/07/pillow-lava-Banco-de-Imagenes.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/pillow-lava-Banco-de-Imagenes.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-12.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-13,https://openpress.usask.ca/app/uploads/sites/29/2018/07/granite_limonite_SE.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/07/granite_limonite_SE.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-13.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-14,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Mt.-Washington-Mine-1024x425.png,https://openpress.usask.ca/app/uploads/sites/29/2018/07/Mt.-Washington-Mine-1024x425.png,png,figures/08-weathering-sediment-and-soil/figure-8-14.png
08-weathering-sediment-and-soil.Rmd,figure-8-15,https://openpress.usask.ca/app/uploads/sites/29/2018/08/differential_weathering-768x1024.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/08/differential_weathering-768x1024.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-15.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-16,https://openpress.usask.ca/app/uploads/sites/29/2018/08/clasts-3.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/clasts-3.png,png,figures/08-weathering-sediment-and-soil/figure-8-16.png
08-weathering-sediment-and-soil.Rmd,figure-8-17,https://openpress.usask.ca/app/uploads/sites/29/2018/08/Grain-size-chart.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/Grain-size-chart.png,png,figures/08-weathering-sediment-and-soil/figure-8-17.png
08-weathering-sediment-and-soil.Rmd,figure-8-18,https://openpress.usask.ca/app/uploads/sites/29/2017/05/IMG_4497-1024x871-1024x871.jpg,https://openpress.usask.ca/app/uploads/sites/29/2017/05/IMG_4497-1024x871-1024x871.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-18.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-19,https://openpress.usask.ca/app/uploads/sites/29/2017/05/IODP-sorting-and-rounding.png,https://openpress.usask.ca/app/uploads/sites/29/2017/05/IODP-sorting-and-rounding.png,png,figures/08-weathering-sediment-and-soil/figure-8-19.png
08-weathering-sediment-and-soil.Rmd,figure-8-20,https://openpress.usask.ca/app/uploads/sites/29/2018/08/sand_examples.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/sand_examples.png,png,figures/08-weathering-sediment-and-soil/figure-8-20.png
08-weathering-sediment-and-soil.Rmd,figure-8-21,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil_texture_USDA.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil_texture_USDA.png,png,figures/08-weathering-sediment-and-soil/figure-8-21.png
08-weathering-sediment-and-soil.Rmd,figure-8-22,https://openpress.usask.ca/app/uploads/sites/29/2018/08/loess_SE.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/08/loess_SE.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-22.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-23,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil-horizons.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil-horizons.png,png,figures/08-weathering-sediment-and-soil/figure-8-23.png
08-weathering-sediment-and-soil.Rmd,figure-8-24,https://openpress.usask.ca/app/uploads/sites/29/2018/08/photo-2-2-1_l.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/08/photo-2-2-1_l.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-24.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-25,https://openpress.usask.ca/app/uploads/sites/29/2018/08/photo-2-2-2-erosion_l-1024x680.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/08/photo-2-2-2-erosion_l-1024x680.jpg,jpg,figures/08-weathering-sediment-and-soil/figure-8-25.jpg
08-weathering-sediment-and-soil.Rmd,figure-8-26,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil_map_interactive.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/soil_map_interactive.png,png,figures/08-weathering-sediment-and-soil/figure-8-26.png
08-weathering-sediment-and-soil.Rmd,figure-8-27,https://openpress.usask.ca/app/uploads/sites/29/2018/08/image057-1024x323.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/image057-1024x323.png,png,figures/08-weathering-sediment-and-soil/figure-8-27.png
09-sedimentary-rocks.Rmd,figure-9-1,https://openpress.usask.ca/app/uploads/sites/29/2018/08/Drumheller-roadside-1024x768.jpg,https://openpress.usask.ca/app/uploads/sites/29/2018/08/Drumheller-roadside-1024x768.jpg,jpg,figures/09-sedimentary-rocks/figure-9-1.jpg
09-sedimentary-rocks.Rmd,figure-9-2,https://openpress.usask.ca/app/uploads/sites/29/2018/08/The-rock-cycle.png,https://openpress.usask.ca/app/uploads/sites/29/2018/08/The-rock-cycle.png,png,figures/09-sedimentary-rocks/figure-9-2.png
